id_sesion,sesion,fecha,legislatura,leg_ses,url
3540,77,miércoles 11 octubre 2017,365,l365s77,https://www.camara.cl/verdoc.aspx?prmid=3540&prmtipo=TEXTOSESION&prmtipodoc=83
3539,76,martes 10 octubre 2017,365,l365s76,https://www.camara.cl/verdoc.aspx?prmid=3539&prmtipo=TEXTOSESION&prmtipodoc=83
3538,75,jueves 5 octubre 2017,365,l365s75,https://www.camara.cl/verdoc.aspx?prmid=3538&prmtipo=TEXTOSESION&prmtipodoc=83
3537,74,miércoles 4 octubre 2017,365,l365s74,https://www.camara.cl/verdoc.aspx?prmid=3537&prmtipo=TEXTOSESION&prmtipodoc=83
3536,73,martes 3 octubre 2017,365,l365s73,https://www.camara.cl/verdoc.aspx?prmid=3536&prmtipo=TEXTOSESION&prmtipodoc=83
3535,72,jueves 21 septiembre 2017,365,l365s72,https://www.camara.cl/verdoc.aspx?prmid=3535&prmtipo=TEXTOSESION&prmtipodoc=83
3534,71,miércoles 20 septiembre 2017,365,l365s71,https://www.camara.cl/verdoc.aspx?prmid=3534&prmtipo=TEXTOSESION&prmtipodoc=83
3533,70,jueves 14 septiembre 2017,365,l365s70,https://www.camara.cl/verdoc.aspx?prmid=3533&prmtipo=TEXTOSESION&prmtipodoc=83
3532,69,miércoles 13 septiembre 2017,365,l365s69,https://www.camara.cl/verdoc.aspx?prmid=3532&prmtipo=TEXTOSESION&prmtipodoc=83
3531,68,miércoles 13 septiembre 2017,365,l365s68,https://www.camara.cl/verdoc.aspx?prmid=3531&prmtipo=TEXTOSESION&prmtipodoc=83
3530,67,martes 12 septiembre 2017,365,l365s67,https://www.camara.cl/verdoc.aspx?prmid=3530&prmtipo=TEXTOSESION&prmtipodoc=83
3529,66,jueves 7 septiembre 2017,365,l365s66,https://www.camara.cl/verdoc.aspx?prmid=3529&prmtipo=TEXTOSESION&prmtipodoc=83
3528,65,miércoles 6 septiembre 2017,365,l365s65,https://www.camara.cl/verdoc.aspx?prmid=3528&prmtipo=TEXTOSESION&prmtipodoc=83
3527,64,martes 5 septiembre 2017,365,l365s64,https://www.camara.cl/verdoc.aspx?prmid=3527&prmtipo=TEXTOSESION&prmtipodoc=83
3526,63,martes 5 septiembre 2017,365,l365s63,https://www.camara.cl/verdoc.aspx?prmid=3526&prmtipo=TEXTOSESION&prmtipodoc=83
3525,62,jueves 24 agosto 2017,365,l365s62,https://www.camara.cl/verdoc.aspx?prmid=3525&prmtipo=TEXTOSESION&prmtipodoc=83
3524,61,miércoles 23 agosto 2017,365,l365s61,https://www.camara.cl/verdoc.aspx?prmid=3524&prmtipo=TEXTOSESION&prmtipodoc=83
3523,60,martes 22 agosto 2017,365,l365s60,https://www.camara.cl/verdoc.aspx?prmid=3523&prmtipo=TEXTOSESION&prmtipodoc=83
3522,59,jueves 17 agosto 2017,365,l365s59,https://www.camara.cl/verdoc.aspx?prmid=3522&prmtipo=TEXTOSESION&prmtipodoc=83
3521,58,miércoles 16 agosto 2017,365,l365s58,https://www.camara.cl/verdoc.aspx?prmid=3521&prmtipo=TEXTOSESION&prmtipodoc=83
3520,57,jueves 10 agosto 2017,365,l365s57,https://www.camara.cl/verdoc.aspx?prmid=3520&prmtipo=TEXTOSESION&prmtipodoc=83
3519,56,miércoles 9 agosto 2017,365,l365s56,https://www.camara.cl/verdoc.aspx?prmid=3519&prmtipo=TEXTOSESION&prmtipodoc=83
3518,55,martes 8 agosto 2017,365,l365s55,https://www.camara.cl/verdoc.aspx?prmid=3518&prmtipo=TEXTOSESION&prmtipodoc=83
3517,54,jueves 3 agosto 2017,365,l365s54,https://www.camara.cl/verdoc.aspx?prmid=3517&prmtipo=TEXTOSESION&prmtipodoc=83
3516,53,miércoles 2 agosto 2017,365,l365s53,https://www.camara.cl/verdoc.aspx?prmid=3516&prmtipo=TEXTOSESION&prmtipodoc=83
3515,52,martes 1 agosto 2017,365,l365s52,https://www.camara.cl/verdoc.aspx?prmid=3515&prmtipo=TEXTOSESION&prmtipodoc=83
3514,51,jueves 20 julio 2017,365,l365s51,https://www.camara.cl/verdoc.aspx?prmid=3514&prmtipo=TEXTOSESION&prmtipodoc=83
3513,50,jueves 20 julio 2017,365,l365s50,https://www.camara.cl/verdoc.aspx?prmid=3513&prmtipo=TEXTOSESION&prmtipodoc=83
3512,49,miércoles 19 julio 2017,365,l365s49,https://www.camara.cl/verdoc.aspx?prmid=3512&prmtipo=TEXTOSESION&prmtipodoc=83
3511,48,miércoles 19 julio 2017,365,l365s48,https://www.camara.cl/verdoc.aspx?prmid=3511&prmtipo=TEXTOSESION&prmtipodoc=83
3510,47,lunes 17 julio 2017,365,l365s47,https://www.camara.cl/verdoc.aspx?prmid=3510&prmtipo=TEXTOSESION&prmtipodoc=83
3509,46,jueves 13 julio 2017,365,l365s46,https://www.camara.cl/verdoc.aspx?prmid=3509&prmtipo=TEXTOSESION&prmtipodoc=83
3508,45,miércoles 12 julio 2017,365,l365s45,https://www.camara.cl/verdoc.aspx?prmid=3508&prmtipo=TEXTOSESION&prmtipodoc=83
3507,44,martes 11 julio 2017,365,l365s44,https://www.camara.cl/verdoc.aspx?prmid=3507&prmtipo=TEXTOSESION&prmtipodoc=83
3506,43,jueves 6 julio 2017,365,l365s43,https://www.camara.cl/verdoc.aspx?prmid=3506&prmtipo=TEXTOSESION&prmtipodoc=83
3505,42,miércoles 5 julio 2017,365,l365s42,https://www.camara.cl/verdoc.aspx?prmid=3505&prmtipo=TEXTOSESION&prmtipodoc=83
3504,41,miércoles 5 julio 2017,365,l365s41,https://www.camara.cl/verdoc.aspx?prmid=3504&prmtipo=TEXTOSESION&prmtipodoc=83
3503,40,martes 4 julio 2017,365,l365s40,https://www.camara.cl/verdoc.aspx?prmid=3503&prmtipo=TEXTOSESION&prmtipodoc=83
3502,39,martes 4 julio 2017,365,l365s39,https://www.camara.cl/verdoc.aspx?prmid=3502&prmtipo=TEXTOSESION&prmtipodoc=83
3501,38,jueves 22 junio 2017,365,l365s38,https://www.camara.cl/verdoc.aspx?prmid=3501&prmtipo=TEXTOSESION&prmtipodoc=83
3500,37,miércoles 21 junio 2017,365,l365s37,https://www.camara.cl/verdoc.aspx?prmid=3500&prmtipo=TEXTOSESION&prmtipodoc=83
3499,36,martes 20 junio 2017,365,l365s36,https://www.camara.cl/verdoc.aspx?prmid=3499&prmtipo=TEXTOSESION&prmtipodoc=83
3498,35,jueves 15 junio 2017,365,l365s35,https://www.camara.cl/verdoc.aspx?prmid=3498&prmtipo=TEXTOSESION&prmtipodoc=83
3497,34,miércoles 14 junio 2017,365,l365s34,https://www.camara.cl/verdoc.aspx?prmid=3497&prmtipo=TEXTOSESION&prmtipodoc=83
3496,33,martes 13 junio 2017,365,l365s33,https://www.camara.cl/verdoc.aspx?prmid=3496&prmtipo=TEXTOSESION&prmtipodoc=83
3495,32,martes 13 junio 2017,365,l365s32,https://www.camara.cl/verdoc.aspx?prmid=3495&prmtipo=TEXTOSESION&prmtipodoc=83
3494,31,jueves 8 junio 2017,365,l365s31,https://www.camara.cl/verdoc.aspx?prmid=3494&prmtipo=TEXTOSESION&prmtipodoc=83
3493,30,miércoles 7 junio 2017,365,l365s30,https://www.camara.cl/verdoc.aspx?prmid=3493&prmtipo=TEXTOSESION&prmtipodoc=83
3492,29,martes 6 junio 2017,365,l365s29,https://www.camara.cl/verdoc.aspx?prmid=3492&prmtipo=TEXTOSESION&prmtipodoc=83
3491,28,miércoles 31 mayo 2017,365,l365s28,https://www.camara.cl/verdoc.aspx?prmid=3491&prmtipo=TEXTOSESION&prmtipodoc=83
3490,27,martes 30 mayo 2017,365,l365s27,https://www.camara.cl/verdoc.aspx?prmid=3490&prmtipo=TEXTOSESION&prmtipodoc=83
3489,26,jueves 18 mayo 2017,365,l365s26,https://www.camara.cl/verdoc.aspx?prmid=3489&prmtipo=TEXTOSESION&prmtipodoc=83
3488,25,miércoles 17 mayo 2017,365,l365s25,https://www.camara.cl/verdoc.aspx?prmid=3488&prmtipo=TEXTOSESION&prmtipodoc=83
3487,24,martes 16 mayo 2017,365,l365s24,https://www.camara.cl/verdoc.aspx?prmid=3487&prmtipo=TEXTOSESION&prmtipodoc=83
3486,23,jueves 11 mayo 2017,365,l365s23,https://www.camara.cl/verdoc.aspx?prmid=3486&prmtipo=TEXTOSESION&prmtipodoc=83
3485,22,miércoles 10 mayo 2017,365,l365s22,https://www.camara.cl/verdoc.aspx?prmid=3485&prmtipo=TEXTOSESION&prmtipodoc=83
3484,21,martes 9 mayo 2017,365,l365s21,https://www.camara.cl/verdoc.aspx?prmid=3484&prmtipo=TEXTOSESION&prmtipodoc=83
3483,20,jueves 4 mayo 2017,365,l365s20,https://www.camara.cl/verdoc.aspx?prmid=3483&prmtipo=TEXTOSESION&prmtipodoc=83
3482,19,miércoles 3 mayo 2017,365,l365s19,https://www.camara.cl/verdoc.aspx?prmid=3482&prmtipo=TEXTOSESION&prmtipodoc=83
3481,18,miércoles 3 mayo 2017,365,l365s18,https://www.camara.cl/verdoc.aspx?prmid=3481&prmtipo=TEXTOSESION&prmtipodoc=83
3480,17,martes 2 mayo 2017,365,l365s17,https://www.camara.cl/verdoc.aspx?prmid=3480&prmtipo=TEXTOSESION&prmtipodoc=83
3479,16,martes 18 abril 2017,365,l365s16,https://www.camara.cl/verdoc.aspx?prmid=3479&prmtipo=TEXTOSESION&prmtipodoc=83
3478,15,lunes 17 abril 2017,365,l365s15,https://www.camara.cl/verdoc.aspx?prmid=3478&prmtipo=TEXTOSESION&prmtipodoc=83
3477,14,jueves 13 abril 2017,365,l365s14,https://www.camara.cl/verdoc.aspx?prmid=3477&prmtipo=TEXTOSESION&prmtipodoc=83
3474,13,miércoles 12 abril 2017,365,l365s13,https://www.camara.cl/verdoc.aspx?prmid=3474&prmtipo=TEXTOSESION&prmtipodoc=83
3473,12,martes 11 abril 2017,365,l365s12,https://www.camara.cl/verdoc.aspx?prmid=3473&prmtipo=TEXTOSESION&prmtipodoc=83
3472,11,jueves 6 abril 2017,365,l365s11,https://www.camara.cl/verdoc.aspx?prmid=3472&prmtipo=TEXTOSESION&prmtipodoc=83
3471,10,miércoles 5 abril 2017,365,l365s10,https://www.camara.cl/verdoc.aspx?prmid=3471&prmtipo=TEXTOSESION&prmtipodoc=83
3470,9,martes 4 abril 2017,365,l365s9,https://www.camara.cl/verdoc.aspx?prmid=3470&prmtipo=TEXTOSESION&prmtipodoc=83
3469,8,martes 4 abril 2017,365,l365s8,https://www.camara.cl/verdoc.aspx?prmid=3469&prmtipo=TEXTOSESION&prmtipodoc=83
3468,7,jueves 23 marzo 2017,365,l365s7,https://www.camara.cl/verdoc.aspx?prmid=3468&prmtipo=TEXTOSESION&prmtipodoc=83
3467,6,miércoles 22 marzo 2017,365,l365s6,https://www.camara.cl/verdoc.aspx?prmid=3467&prmtipo=TEXTOSESION&prmtipodoc=83
3466,5,martes 21 marzo 2017,365,l365s5,https://www.camara.cl/verdoc.aspx?prmid=3466&prmtipo=TEXTOSESION&prmtipodoc=83
3465,4,jueves 16 marzo 2017,365,l365s4,https://www.camara.cl/verdoc.aspx?prmid=3465&prmtipo=TEXTOSESION&prmtipodoc=83
3464,3,miércoles 15 marzo 2017,365,l365s3,https://www.camara.cl/verdoc.aspx?prmid=3464&prmtipo=TEXTOSESION&prmtipodoc=83
3463,2,miércoles 15 marzo 2017,365,l365s2,https://www.camara.cl/verdoc.aspx?prmid=3463&prmtipo=TEXTOSESION&prmtipodoc=83
3462,1,martes 14 marzo 2017,365,l365s1,https://www.camara.cl/verdoc.aspx?prmid=3462&prmtipo=TEXTOSESION&prmtipodoc=83
3729,137,jueves 7 marzo 2019,366,l366s137,https://www.camara.cl/verdoc.aspx?prmid=3729&prmtipo=TEXTOSESION&prmtipodoc=83
3728,136,miércoles 6 marzo 2019,366,l366s136,https://www.camara.cl/verdoc.aspx?prmid=3728&prmtipo=TEXTOSESION&prmtipodoc=83
3727,135,miércoles 6 marzo 2019,366,l366s135,https://www.camara.cl/verdoc.aspx?prmid=3727&prmtipo=TEXTOSESION&prmtipodoc=83
3725,134,martes 5 marzo 2019,366,l366s134,https://www.camara.cl/verdoc.aspx?prmid=3725&prmtipo=TEXTOSESION&prmtipodoc=83
3724,133,jueves 24 enero 2019,366,l366s133,https://www.camara.cl/verdoc.aspx?prmid=3724&prmtipo=TEXTOSESION&prmtipodoc=83
3723,132,miércoles 23 enero 2019,366,l366s132,https://www.camara.cl/verdoc.aspx?prmid=3723&prmtipo=TEXTOSESION&prmtipodoc=83
3722,131,miércoles 23 enero 2019,366,l366s131,https://www.camara.cl/verdoc.aspx?prmid=3722&prmtipo=TEXTOSESION&prmtipodoc=83
3721,130,martes 22 enero 2019,366,l366s130,https://www.camara.cl/verdoc.aspx?prmid=3721&prmtipo=TEXTOSESION&prmtipodoc=83
3720,129,martes 22 enero 2019,366,l366s129,https://www.camara.cl/verdoc.aspx?prmid=3720&prmtipo=TEXTOSESION&prmtipodoc=83
3719,128,jueves 17 enero 2019,366,l366s128,https://www.camara.cl/verdoc.aspx?prmid=3719&prmtipo=TEXTOSESION&prmtipodoc=83
3718,127,miércoles 16 enero 2019,366,l366s127,https://www.camara.cl/verdoc.aspx?prmid=3718&prmtipo=TEXTOSESION&prmtipodoc=83
3717,126,miércoles 16 enero 2019,366,l366s126,https://www.camara.cl/verdoc.aspx?prmid=3717&prmtipo=TEXTOSESION&prmtipodoc=83
3716,125,martes 15 enero 2019,366,l366s125,https://www.camara.cl/verdoc.aspx?prmid=3716&prmtipo=TEXTOSESION&prmtipodoc=83
3715,124,jueves 10 enero 2019,366,l366s124,https://www.camara.cl/verdoc.aspx?prmid=3715&prmtipo=TEXTOSESION&prmtipodoc=83
3714,123,miércoles 9 enero 2019,366,l366s123,https://www.camara.cl/verdoc.aspx?prmid=3714&prmtipo=TEXTOSESION&prmtipodoc=83
3713,122,martes 8 enero 2019,366,l366s122,https://www.camara.cl/verdoc.aspx?prmid=3713&prmtipo=TEXTOSESION&prmtipodoc=83
3712,121,jueves 3 enero 2019,366,l366s121,https://www.camara.cl/verdoc.aspx?prmid=3712&prmtipo=TEXTOSESION&prmtipodoc=83
3711,120,miércoles 2 enero 2019,366,l366s120,https://www.camara.cl/verdoc.aspx?prmid=3711&prmtipo=TEXTOSESION&prmtipodoc=83
3710,119,viernes 21 diciembre 2018,366,l366s119,https://www.camara.cl/verdoc.aspx?prmid=3710&prmtipo=TEXTOSESION&prmtipodoc=83
3709,118,jueves 20 diciembre 2018,366,l366s118,https://www.camara.cl/verdoc.aspx?prmid=3709&prmtipo=TEXTOSESION&prmtipodoc=83
3708,117,miércoles 19 diciembre 2018,366,l366s117,https://www.camara.cl/verdoc.aspx?prmid=3708&prmtipo=TEXTOSESION&prmtipodoc=83
3707,116,martes 18 diciembre 2018,366,l366s116,https://www.camara.cl/verdoc.aspx?prmid=3707&prmtipo=TEXTOSESION&prmtipodoc=83
3706,115,martes 18 diciembre 2018,366,l366s115,https://www.camara.cl/verdoc.aspx?prmid=3706&prmtipo=TEXTOSESION&prmtipodoc=83
3705,114,jueves 13 diciembre 2018,366,l366s114,https://www.camara.cl/verdoc.aspx?prmid=3705&prmtipo=TEXTOSESION&prmtipodoc=83
3704,113,miércoles 12 diciembre 2018,366,l366s113,https://www.camara.cl/verdoc.aspx?prmid=3704&prmtipo=TEXTOSESION&prmtipodoc=83
3703,112,miércoles 12 diciembre 2018,366,l366s112,https://www.camara.cl/verdoc.aspx?prmid=3703&prmtipo=TEXTOSESION&prmtipodoc=83
3702,111,martes 11 diciembre 2018,366,l366s111,https://www.camara.cl/verdoc.aspx?prmid=3702&prmtipo=TEXTOSESION&prmtipodoc=83
3701,110,martes 11 diciembre 2018,366,l366s110,https://www.camara.cl/verdoc.aspx?prmid=3701&prmtipo=TEXTOSESION&prmtipodoc=83
3700,109,martes 11 diciembre 2018,366,l366s109,https://www.camara.cl/verdoc.aspx?prmid=3700&prmtipo=TEXTOSESION&prmtipodoc=83
3699,108,jueves 29 noviembre 2018,366,l366s108,https://www.camara.cl/verdoc.aspx?prmid=3699&prmtipo=TEXTOSESION&prmtipodoc=83
3698,107,miércoles 28 noviembre 2018,366,l366s107,https://www.camara.cl/verdoc.aspx?prmid=3698&prmtipo=TEXTOSESION&prmtipodoc=83
3697,106,martes 27 noviembre 2018,366,l366s106,https://www.camara.cl/verdoc.aspx?prmid=3697&prmtipo=TEXTOSESION&prmtipodoc=83
3696,105,jueves 22 noviembre 2018,366,l366s105,https://www.camara.cl/verdoc.aspx?prmid=3696&prmtipo=TEXTOSESION&prmtipodoc=83
3695,104,miércoles 21 noviembre 2018,366,l366s104,https://www.camara.cl/verdoc.aspx?prmid=3695&prmtipo=TEXTOSESION&prmtipodoc=83
3694,103,martes 20 noviembre 2018,366,l366s103,https://www.camara.cl/verdoc.aspx?prmid=3694&prmtipo=TEXTOSESION&prmtipodoc=83
3693,102,jueves 15 noviembre 2018,366,l366s102,https://www.camara.cl/verdoc.aspx?prmid=3693&prmtipo=TEXTOSESION&prmtipodoc=83
3692,101,miércoles 14 noviembre 2018,366,l366s101,https://www.camara.cl/verdoc.aspx?prmid=3692&prmtipo=TEXTOSESION&prmtipodoc=83
3691,100,miércoles 14 noviembre 2018,366,l366s100,https://www.camara.cl/verdoc.aspx?prmid=3691&prmtipo=TEXTOSESION&prmtipodoc=83
3690,99,martes 13 noviembre 2018,366,l366s99,https://www.camara.cl/verdoc.aspx?prmid=3690&prmtipo=TEXTOSESION&prmtipodoc=83
3689,98,lunes 12 noviembre 2018,366,l366s98,https://www.camara.cl/verdoc.aspx?prmid=3689&prmtipo=TEXTOSESION&prmtipodoc=83
3688,97,jueves 8 noviembre 2018,366,l366s97,https://www.camara.cl/verdoc.aspx?prmid=3688&prmtipo=TEXTOSESION&prmtipodoc=83
3687,96,miércoles 7 noviembre 2018,366,l366s96,https://www.camara.cl/verdoc.aspx?prmid=3687&prmtipo=TEXTOSESION&prmtipodoc=83
3686,95,miércoles 7 noviembre 2018,366,l366s95,https://www.camara.cl/verdoc.aspx?prmid=3686&prmtipo=TEXTOSESION&prmtipodoc=83
3684,94,martes 6 noviembre 2018,366,l366s94,https://www.camara.cl/verdoc.aspx?prmid=3684&prmtipo=TEXTOSESION&prmtipodoc=83
3683,93,jueves 25 octubre 2018,366,l366s93,https://www.camara.cl/verdoc.aspx?prmid=3683&prmtipo=TEXTOSESION&prmtipodoc=83
3682,92,miércoles 24 octubre 2018,366,l366s92,https://www.camara.cl/verdoc.aspx?prmid=3682&prmtipo=TEXTOSESION&prmtipodoc=83
3681,91,martes 23 octubre 2018,366,l366s91,https://www.camara.cl/verdoc.aspx?prmid=3681&prmtipo=TEXTOSESION&prmtipodoc=83
3680,90,martes 23 octubre 2018,366,l366s90,https://www.camara.cl/verdoc.aspx?prmid=3680&prmtipo=TEXTOSESION&prmtipodoc=83
3679,89,jueves 18 octubre 2018,366,l366s89,https://www.camara.cl/verdoc.aspx?prmid=3679&prmtipo=TEXTOSESION&prmtipodoc=83
3678,88,miércoles 17 octubre 2018,366,l366s88,https://www.camara.cl/verdoc.aspx?prmid=3678&prmtipo=TEXTOSESION&prmtipodoc=83
3677,87,miércoles 17 octubre 2018,366,l366s87,https://www.camara.cl/verdoc.aspx?prmid=3677&prmtipo=TEXTOSESION&prmtipodoc=83
3676,86,martes 16 octubre 2018,366,l366s86,https://www.camara.cl/verdoc.aspx?prmid=3676&prmtipo=TEXTOSESION&prmtipodoc=83
3675,85,martes 16 octubre 2018,366,l366s85,https://www.camara.cl/verdoc.aspx?prmid=3675&prmtipo=TEXTOSESION&prmtipodoc=83
3674,84,jueves 11 octubre 2018,366,l366s84,https://www.camara.cl/verdoc.aspx?prmid=3674&prmtipo=TEXTOSESION&prmtipodoc=83
3673,83,miércoles 10 octubre 2018,366,l366s83,https://www.camara.cl/verdoc.aspx?prmid=3673&prmtipo=TEXTOSESION&prmtipodoc=83
3672,82,miércoles 10 octubre 2018,366,l366s82,https://www.camara.cl/verdoc.aspx?prmid=3672&prmtipo=TEXTOSESION&prmtipodoc=83
3671,81,martes 9 octubre 2018,366,l366s81,https://www.camara.cl/verdoc.aspx?prmid=3671&prmtipo=TEXTOSESION&prmtipodoc=83
3670,80,jueves 4 octubre 2018,366,l366s80,https://www.camara.cl/verdoc.aspx?prmid=3670&prmtipo=TEXTOSESION&prmtipodoc=83
3669,79,miércoles 3 octubre 2018,366,l366s79,https://www.camara.cl/verdoc.aspx?prmid=3669&prmtipo=TEXTOSESION&prmtipodoc=83
3668,78,martes 2 octubre 2018,366,l366s78,https://www.camara.cl/verdoc.aspx?prmid=3668&prmtipo=TEXTOSESION&prmtipodoc=83
3667,77,jueves 27 septiembre 2018,366,l366s77,https://www.camara.cl/verdoc.aspx?prmid=3667&prmtipo=TEXTOSESION&prmtipodoc=83
3666,76,miércoles 26 septiembre 2018,366,l366s76,https://www.camara.cl/verdoc.aspx?prmid=3666&prmtipo=TEXTOSESION&prmtipodoc=83
3665,75,martes 25 septiembre 2018,366,l366s75,https://www.camara.cl/verdoc.aspx?prmid=3665&prmtipo=TEXTOSESION&prmtipodoc=83
3664,74,jueves 13 septiembre 2018,366,l366s74,https://www.camara.cl/verdoc.aspx?prmid=3664&prmtipo=TEXTOSESION&prmtipodoc=83
3663,73,jueves 13 septiembre 2018,366,l366s73,https://www.camara.cl/verdoc.aspx?prmid=3663&prmtipo=TEXTOSESION&prmtipodoc=83
3662,72,miércoles 12 septiembre 2018,366,l366s72,https://www.camara.cl/verdoc.aspx?prmid=3662&prmtipo=TEXTOSESION&prmtipodoc=83
3661,71,martes 11 septiembre 2018,366,l366s71,https://www.camara.cl/verdoc.aspx?prmid=3661&prmtipo=TEXTOSESION&prmtipodoc=83
3660,70,martes 11 septiembre 2018,366,l366s70,https://www.camara.cl/verdoc.aspx?prmid=3660&prmtipo=TEXTOSESION&prmtipodoc=83
3659,69,jueves 6 septiembre 2018,366,l366s69,https://www.camara.cl/verdoc.aspx?prmid=3659&prmtipo=TEXTOSESION&prmtipodoc=83
3658,68,miércoles 5 septiembre 2018,366,l366s68,https://www.camara.cl/verdoc.aspx?prmid=3658&prmtipo=TEXTOSESION&prmtipodoc=83
3657,67,miércoles 5 septiembre 2018,366,l366s67,https://www.camara.cl/verdoc.aspx?prmid=3657&prmtipo=TEXTOSESION&prmtipodoc=83
3656,66,martes 4 septiembre 2018,366,l366s66,https://www.camara.cl/verdoc.aspx?prmid=3656&prmtipo=TEXTOSESION&prmtipodoc=83
3655,65,martes 28 agosto 2018,366,l366s65,https://www.camara.cl/verdoc.aspx?prmid=3655&prmtipo=TEXTOSESION&prmtipodoc=83
3654,64,lunes 27 agosto 2018,366,l366s64,https://www.camara.cl/verdoc.aspx?prmid=3654&prmtipo=TEXTOSESION&prmtipodoc=83
3653,63,jueves 23 agosto 2018,366,l366s63,https://www.camara.cl/verdoc.aspx?prmid=3653&prmtipo=TEXTOSESION&prmtipodoc=83
3652,62,miércoles 22 agosto 2018,366,l366s62,https://www.camara.cl/verdoc.aspx?prmid=3652&prmtipo=TEXTOSESION&prmtipodoc=83
3651,61,martes 21 agosto 2018,366,l366s61,https://www.camara.cl/verdoc.aspx?prmid=3651&prmtipo=TEXTOSESION&prmtipodoc=83
3650,60,martes 21 agosto 2018,366,l366s60,https://www.camara.cl/verdoc.aspx?prmid=3650&prmtipo=TEXTOSESION&prmtipodoc=83
3649,59,martes 14 agosto 2018,366,l366s59,https://www.camara.cl/verdoc.aspx?prmid=3649&prmtipo=TEXTOSESION&prmtipodoc=83
3648,58,lunes 13 agosto 2018,366,l366s58,https://www.camara.cl/verdoc.aspx?prmid=3648&prmtipo=TEXTOSESION&prmtipodoc=83
3647,57,lunes 13 agosto 2018,366,l366s57,https://www.camara.cl/verdoc.aspx?prmid=3647&prmtipo=TEXTOSESION&prmtipodoc=83
3646,56,jueves 9 agosto 2018,366,l366s56,https://www.camara.cl/verdoc.aspx?prmid=3646&prmtipo=TEXTOSESION&prmtipodoc=83
3645,55,miércoles 8 agosto 2018,366,l366s55,https://www.camara.cl/verdoc.aspx?prmid=3645&prmtipo=TEXTOSESION&prmtipodoc=83
3644,54,martes 7 agosto 2018,366,l366s54,https://www.camara.cl/verdoc.aspx?prmid=3644&prmtipo=TEXTOSESION&prmtipodoc=83
3643,53,jueves 2 agosto 2018,366,l366s53,https://www.camara.cl/verdoc.aspx?prmid=3643&prmtipo=TEXTOSESION&prmtipodoc=83
3642,52,miércoles 1 agosto 2018,366,l366s52,https://www.camara.cl/verdoc.aspx?prmid=3642&prmtipo=TEXTOSESION&prmtipodoc=83
3641,51,martes 31 julio 2018,366,l366s51,https://www.camara.cl/verdoc.aspx?prmid=3641&prmtipo=TEXTOSESION&prmtipodoc=83
3640,50,jueves 19 julio 2018,366,l366s50,https://www.camara.cl/verdoc.aspx?prmid=3640&prmtipo=TEXTOSESION&prmtipodoc=83
3639,49,miércoles 18 julio 2018,366,l366s49,https://www.camara.cl/verdoc.aspx?prmid=3639&prmtipo=TEXTOSESION&prmtipodoc=83
3638,48,jueves 12 julio 2018,366,l366s48,https://www.camara.cl/verdoc.aspx?prmid=3638&prmtipo=TEXTOSESION&prmtipodoc=83
3637,47,miércoles 11 julio 2018,366,l366s47,https://www.camara.cl/verdoc.aspx?prmid=3637&prmtipo=TEXTOSESION&prmtipodoc=83
3636,46,martes 10 julio 2018,366,l366s46,https://www.camara.cl/verdoc.aspx?prmid=3636&prmtipo=TEXTOSESION&prmtipodoc=83
3635,45,martes 10 julio 2018,366,l366s45,https://www.camara.cl/verdoc.aspx?prmid=3635&prmtipo=TEXTOSESION&prmtipodoc=83
3634,44,jueves 5 julio 2018,366,l366s44,https://www.camara.cl/verdoc.aspx?prmid=3634&prmtipo=TEXTOSESION&prmtipodoc=83
3633,43,miércoles 4 julio 2018,366,l366s43,https://www.camara.cl/verdoc.aspx?prmid=3633&prmtipo=TEXTOSESION&prmtipodoc=83
3632,42,miércoles 4 julio 2018,366,l366s42,https://www.camara.cl/verdoc.aspx?prmid=3632&prmtipo=TEXTOSESION&prmtipodoc=83
3631,41,martes 3 julio 2018,366,l366s41,https://www.camara.cl/verdoc.aspx?prmid=3631&prmtipo=TEXTOSESION&prmtipodoc=83
3630,40,jueves 21 junio 2018,366,l366s40,https://www.camara.cl/verdoc.aspx?prmid=3630&prmtipo=TEXTOSESION&prmtipodoc=83
3628,39,miércoles 20 junio 2018,366,l366s39,https://www.camara.cl/verdoc.aspx?prmid=3628&prmtipo=TEXTOSESION&prmtipodoc=83
3627,38,martes 19 junio 2018,366,l366s38,https://www.camara.cl/verdoc.aspx?prmid=3627&prmtipo=TEXTOSESION&prmtipodoc=83
3626,37,jueves 14 junio 2018,366,l366s37,https://www.camara.cl/verdoc.aspx?prmid=3626&prmtipo=TEXTOSESION&prmtipodoc=83
3625,36,miércoles 13 junio 2018,366,l366s36,https://www.camara.cl/verdoc.aspx?prmid=3625&prmtipo=TEXTOSESION&prmtipodoc=83
3624,35,martes 12 junio 2018,366,l366s35,https://www.camara.cl/verdoc.aspx?prmid=3624&prmtipo=TEXTOSESION&prmtipodoc=83
3623,34,martes 12 junio 2018,366,l366s34,https://www.camara.cl/verdoc.aspx?prmid=3623&prmtipo=TEXTOSESION&prmtipodoc=83
3622,33,jueves 7 junio 2018,366,l366s33,https://www.camara.cl/verdoc.aspx?prmid=3622&prmtipo=TEXTOSESION&prmtipodoc=83
3621,32,miércoles 6 junio 2018,366,l366s32,https://www.camara.cl/verdoc.aspx?prmid=3621&prmtipo=TEXTOSESION&prmtipodoc=83
3620,31,miércoles 6 junio 2018,366,l366s31,https://www.camara.cl/verdoc.aspx?prmid=3620&prmtipo=TEXTOSESION&prmtipodoc=83
